symbol,timeframe,trade_id,signal_time,direction,pattern_group,entry1_price,entry1_filled,entry2_price,entry2_filled,exit_price,exit_time,exit_reason,pnl_pct,tp_price,sl_price
ROSEUSDT,15m,0,2025-11-05 20:30:00,Short,G3,0.01809,True,0.018,True,0.01773,2025-11-06 00:00:00,TP,1.7456359102244352,0.01773,0.01852
ROSEUSDT,45m,0,2025-11-03 12:45:00,Long,G1,0.01568,False,0.01594,True,0.01613,2025-11-03 13:30:00,TP,0.595984943538266,0.01613,0.01553
ROSEUSDT,45m,1,2025-11-03 13:30:00,Long,G1,0.01568,True,0.01601,True,0.01553,2025-11-03 15:00:00,SL,-1.9880088355948098,0.01613,0.01553
TRUUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.02636,False,0.02743,True,0.02739,2025-10-09 19:00:00,TP,-0.07291286912139695,0.02739,0.02608
TRUUSDT,15m,0,2025-11-01 17:15:00,Short,G1,0.01851,True,0.01839,True,0.01858,2025-11-01 20:30:00,SL,-0.7046070460704508,0.01829,0.01858
XAIUSDT,30m,0,2025-10-28 05:00:00,Long,G3,0.02582,True,0.02607,True,0.02613,2025-10-28 06:30:00,TP,0.713046829832342,0.02613,0.0256
XAIUSDT,1h,0,2025-10-03 13:00:00,Long,G1,0.04226,False,0.04279,True,0.04347,2025-10-03 15:00:00,TP,0.7945781724702033,0.04347,0.04224
XAIUSDT,1h,1,2025-10-09 18:00:00,Long,G1,0.03913,False,0.04062,True,0.0412,2025-10-10 03:00:00,TP,0.7139340226489379,0.0412,0.03857
XAIUSDT,15m,0,2025-11-04 08:30:00,Long,G1,0.02081,True,0.02127,True,0.02078,2025-11-04 13:15:00,SL,-1.2357414448669193,0.02195,0.02078
TREEUSDT,30m,0,2025-10-21 12:00:00,Long,G1,0.1675,False,0.1724,True,0.1751,2025-10-21 12:30:00,TP,0.7830626450116033,0.1751,0.1654
TREEUSDT,1h,0,2025-10-08 02:00:00,Long,G2,0.2512,True,0.2531,True,0.248,2025-10-08 03:00:00,SL,-1.6458457267499453,0.2578,0.248
QUICKUSDT,15m,0,2025-11-05 14:30:00,Short,G3,0.01623,True,0.01621,True,0.01638,2025-11-05 15:30:00,SL,-0.9864364981504342,0.01612,0.01638
QUICKUSDT,25m,0,2025-11-05 06:10:00,Short,G1,0.01613,True,0.01608,True,0.01593,2025-11-05 08:15:00,TP,1.08661906240299,0.01593,0.01623
DOTUSDT,1h,0,2025-10-08 08:00:00,Long,G3,4.127,True,4.152,True,4.173,2025-10-08 11:00:00,FORCED_CLOSE_NEW_SIGNAL,0.8092764826669908,4.192,4.06
DOTUSDT,1h,1,2025-10-08 11:00:00,Long,G3,4.127,True,4.173,True,4.192,2025-10-08 14:00:00,TP,1.0120481927710798,4.192,4.06
DOTUSDT,15m,0,2025-11-05 14:30:00,Short,G2,2.606,True,2.596,True,2.59,2025-11-05 14:45:00,TP,0.4229142637447182,2.59,2.629
AWEUSDT,1h,0,2025-10-24 12:00:00,Short,G3,0.07997,False,0.07815,True,0.07773,2025-10-24 13:00:00,TP,0.2687140115163172,0.07773,0.08028
AWEUSDT,15m,0,2025-10-30 08:15:00,Short,G3,0.07202,True,0.07181,True,0.07265,2025-11-01 20:00:00,SL,-1.0220399082249871,0.07138,0.07265
AWEUSDT,25m,0,2025-11-02 06:30:00,Long,G3,0.07188,False,0.07212,True,0.07244,2025-11-02 06:55:00,TP,0.2218524681087083,0.07244,0.07156
AWEUSDT,25m,1,2025-11-02 06:55:00,Long,G3,0.07188,False,0.07232,True,0.07244,2025-11-02 07:20:00,TP,0.08296460176991773,0.07244,0.07156
AIUSDT,30m,0,2025-10-25 00:30:00,Short,G1,0.07592,True,0.07557,True,0.07671,2025-10-25 03:00:00,SL,-1.274011485906652,0.07512,0.07671
AIUSDT,1h,0,2025-10-01 21:00:00,Short,G1,0.12257,True,0.12133,True,0.12263,2025-10-02 00:00:00,SL,-0.5576055760557606,0.12001,0.12263
AIUSDT,15m,0,2025-11-01 08:30:00,Short,G1,0.07576,False,0.07464,True,0.07379,2025-11-01 09:30:00,TP,0.5693997856377302,0.07379,0.07591
LRCUSDT,30m,0,2025-10-18 17:30:00,Long,G3,0.06795,False,0.06852,True,0.06873,2025-10-18 18:00:00,TP,0.15323992994746197,0.06873,0.06745
LRCUSDT,1h,0,2025-10-04 19:00:00,Long,G1,0.08564,False,0.08724,True,0.08864,2025-10-05 03:00:00,TP,0.8023842274186144,0.08864,0.08487
LRCUSDT,1h,1,2025-10-16 02:00:00,Long,G3,0.07125,True,0.07269,True,0.07065,2025-10-16 09:00:00,SL,-1.8340975406419362,0.07372,0.07065
LRCUSDT,25m,0,2025-11-03 07:30:00,Long,G3,0.062,False,0.06266,True,0.06342,2025-11-03 08:45:00,TP,0.606447494414308,0.06342,0.06141
MOCAUSDT,1h,0,2025-10-29 11:00:00,Long,G1,0.05186,False,0.05254,True,0.05327,2025-10-29 17:00:00,TP,0.6947087933003373,0.05327,0.05108
MOCAUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.04613,True,0.04801,True,0.04608,2025-11-05 01:10:00,SL,-2.1032504780114674,0.04952,0.04608
EGLDUSDT,30m,0,2025-10-28 08:00:00,Short,G2,9.846,True,9.746,True,9.672,2025-10-28 19:00:00,TP,1.2658227848101142,9.672,10.02
EGLDUSDT,1h,0,2025-09-27 20:00:00,Long,G1,12.861,True,13.004,True,12.819,2025-09-28 01:00:00,SL,-0.8776338681616095,13.22,12.819
EGLDUSDT,15m,0,2025-11-05 05:45:00,Short,G1,8.405,True,8.357,True,8.446,2025-11-05 06:45:00,SL,-0.7755637752058168,8.283,8.446
EDUUSDT,1h,0,2025-10-09 18:00:00,Long,G3,0.1404,False,0.1414,True,0.1434,2025-10-09 23:00:00,TP,0.7072135785007079,0.1434,0.1361
STOUSDT,15m,0,2025-10-31 06:45:00,Short,G1,0.16355,True,0.16253,True,0.16412,2025-10-31 12:15:00,SL,-0.6624141315014535,0.16137,0.16412
STOUSDT,25m,0,2025-11-04 15:10:00,Short,G2,0.1703,True,0.17019,True,0.16953,2025-11-04 16:25:00,TP,0.41998296572587807,0.16953,0.1747
CUDISUSDT,1h,0,2025-11-02 21:00:00,Long,G3,0.03895,False,0.03934,True,0.03943,2025-11-02 22:00:00,FORCED_CLOSE_NEW_SIGNAL,0.11438739196746289,0.04025,0.0381
CUDISUSDT,1h,1,2025-11-02 22:00:00,Long,G3,0.03895,False,0.03943,True,0.04025,2025-11-02 23:00:00,TP,1.0398173979203669,0.04025,0.0381
ATHUSDT,30m,0,2025-10-23 12:00:00,Short,G1,0.0302,False,0.0294,True,0.02895,2025-10-23 14:00:00,TP,0.7653061224489779,0.02895,0.03021
ATHUSDT,1h,0,2025-10-21 23:00:00,Short,G1,0.03194,False,0.03078,True,0.02865,2025-10-22 19:00:00,TP,3.4600389863547756,0.02865,0.03347
CTKUSDT,30m,0,2025-10-20 19:00:00,Long,G1,0.3756,False,0.3823,True,0.3827,2025-10-20 19:30:00,FORCED_CLOSE_NEW_SIGNAL,0.05231493591420501,0.3863,0.3744
CTKUSDT,30m,1,2025-10-20 19:30:00,Long,G1,0.3756,True,0.3827,True,0.3744,2025-10-21 03:30:00,SL,-1.2528023209811359,0.3863,0.3744
CTKUSDT,30m,2,2025-10-31 10:30:00,Short,G2,0.3017,True,0.3001,True,0.3001,2025-10-31 11:30:00,TP,0.26586905948820966,0.3001,0.3043
CTKUSDT,15m,0,2025-11-01 01:00:00,Long,G2,0.288,False,0.2889,True,0.2895,2025-11-01 01:15:00,TP,0.10384215991692444,0.2895,0.2873
EIGENUSDT,15m,0,2025-10-31 04:15:00,Long,G1,0.9323,False,0.9424,True,0.944,2025-10-31 04:30:00,TP,0.084889643463494,0.944,0.9284
EIGENUSDT,15m,1,2025-11-03 07:30:00,Long,G1,0.7959,False,0.8144,True,0.8231,2025-11-03 09:00:00,TP,0.534135559921417,0.8231,0.7898
EIGENUSDT,25m,0,2025-11-03 07:30:00,Long,G1,0.7959,False,0.8144,True,0.8231,2025-11-03 08:45:00,TP,0.534135559921417,0.8231,0.7898
OGNUSDT,1h,0,2025-10-10 08:00:00,Short,G1,0.0596,True,0.0586,True,0.0597,2025-10-10 12:00:00,SL,-1.0152284263959448,0.0579,0.0597
RVVUSDT,30m,0,2025-10-25 15:30:00,Long,G3,0.0116,True,0.011607,True,0.012318,2025-10-26 02:30:00,TP,6.1576248545697565,0.012318,0.011179
RLCUSDT,30m,0,2025-10-18 17:30:00,Long,G3,0.8532,False,0.861,True,0.8644,2025-10-18 20:30:00,TP,0.19744483159117066,0.8644,0.8467
RLCUSDT,30m,1,2025-10-27 04:00:00,Short,G1,0.9045,True,0.9,True,0.9048,2025-10-27 05:00:00,SL,-0.2826267664172959,0.891,0.9048
RLCUSDT,1h,0,2025-10-04 17:00:00,Long,G1,1.0712,False,1.0904,True,1.0961,2025-10-04 20:00:00,TP,0.261371973587676,1.0961,1.0647
INJUSDT,30m,0,2025-10-22 04:30:00,Long,G3,8.379,True,8.384,True,8.302,2025-10-22 05:00:00,SL,-0.9485175684543277,8.465,8.302
INJUSDT,30m,1,2025-10-27 03:30:00,Short,G3,9.064,False,9.031,True,9.002,2025-10-27 04:30:00,TP,0.16055807773225508,9.002,9.138
INJUSDT,1h,0,2025-10-23 12:00:00,Short,G1,8.401,True,8.321,True,8.447,2025-10-23 13:00:00,SL,-1.0285850974763608,8.305,8.447
ZEREBROUSDT,30m,0,2025-10-28 19:00:00,Long,G1,0.03282,False,0.03342,True,0.03388,2025-10-28 19:30:00,TP,0.6882106523040128,0.03388,0.03255
ZEREBROUSDT,30m,1,2025-10-28 19:30:00,Long,G1,0.03282,False,0.03357,True,0.03388,2025-10-28 20:00:00,TP,0.4617217753946943,0.03388,0.03255
ZEREBROUSDT,1h,0,2025-10-13 12:00:00,Short,G1,0.05209,False,0.04537,True,0.04202,2025-10-13 19:00:00,TP,3.6918668723826307,0.04202,0.05387
ZEREBROUSDT,15m,0,2025-10-28 18:15:00,Long,G1,0.03282,False,0.03322,True,0.03324,2025-10-28 18:30:00,FORCED_CLOSE_NEW_SIGNAL,0.03010234798314146,0.0338,0.03255
ZEREBROUSDT,15m,1,2025-10-28 18:30:00,Long,G1,0.03282,False,0.03324,True,0.0338,2025-10-28 19:30:00,TP,0.842358604091453,0.0338,0.03255
RAREUSDT,30m,0,2025-10-23 11:00:00,Short,G1,0.03596,True,0.03578,True,0.03614,2025-10-23 13:30:00,SL,-0.7527181488709211,0.03552,0.03614
RAREUSDT,1h,0,2025-09-29 13:00:00,Short,G1,0.0527,False,0.05072,True,0.05012,2025-09-29 16:00:00,TP,0.5914826498422745,0.05012,0.05426
RAREUSDT,1h,1,2025-10-23 12:00:00,Short,G1,0.03596,True,0.03548,True,0.03552,2025-10-23 13:00:00,TP,0.5599104143337033,0.03552,0.03614
SCRUSDT,1h,0,2025-10-03 13:00:00,Long,G1,0.2916,True,0.2941,True,0.2956,2025-10-03 14:00:00,TP,0.9390472938364264,0.2956,0.2911
SCRUSDT,1h,1,2025-10-31 17:00:00,Short,G2,0.1427,True,0.1426,True,0.1465,2025-10-31 19:00:00,SL,-2.6989134244654696,0.1415,0.1465
SCRUSDT,15m,0,2025-11-04 14:45:00,Long,G1,0.1673,True,0.1719,True,0.1641,2025-11-04 16:15:00,SL,-3.2429245283018897,0.174,0.1641
SOONUSDT,1h,0,2025-10-31 01:00:00,Long,G3,0.7427,True,0.7472,True,0.7188,2025-10-31 09:00:00,SL,-3.5103027048795226,0.759,0.7188
SOONUSDT,15m,0,2025-10-28 06:15:00,Long,G3,0.7388,False,0.7436,True,0.7457,2025-10-28 06:30:00,TP,0.14120494889725596,0.7457,0.736
KNCUSDT,15m,0,2025-10-30 08:15:00,Short,G2,0.2964,False,0.2943,True,0.2943,2025-10-30 08:30:00,TP,0.0,0.2943,0.297
KNCUSDT,25m,0,2025-11-03 07:30:00,Long,G3,0.275,False,0.2781,True,0.2803,2025-11-03 08:45:00,TP,0.39554117224019775,0.2803,0.2735
MOVEUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.1062,False,0.1085,True,0.1096,2025-10-09 22:00:00,TP,0.506912442396315,0.1096,0.1061
MOVEUSDT,15m,0,2025-11-03 07:30:00,Long,G3,0.06247,True,0.06282,True,0.06183,2025-11-03 08:30:00,SL,-1.3009817224040277,0.06407,0.06183
PROMUSDT,30m,0,2025-10-31 23:00:00,Short,G3,10.7,True,10.635,True,10.799,2025-11-01 08:30:00,SL,-1.2327161940473312,10.503,10.799
PROMUSDT,1h,0,2025-10-07 18:00:00,Short,G2,10.324,False,10.234,True,10.222,2025-10-07 19:00:00,TP,0.05862810240375442,10.222,10.478
PROMUSDT,1h,1,2025-10-07 19:00:00,Short,G2,10.324,False,10.208,True,10.222,2025-10-07 20:00:00,TP,-0.06857366771159555,10.222,10.478
PROMUSDT,15m,0,2025-10-30 04:15:00,Short,G1,10.36,True,10.291,True,10.487,2025-10-30 07:30:00,SL,-1.5640889061062437,10.141,10.487
FORMUSDT,1h,0,2025-10-15 05:00:00,Short,G3,1.114,False,1.0705,True,1.0561,2025-10-15 09:00:00,TP,0.6725829051844917,1.0561,1.13
FORMUSDT,15m,0,2025-11-03 07:15:00,Long,G3,0.4734,True,0.4774,True,0.4678,2025-11-03 09:45:00,SL,-1.5986537652503148,0.4865,0.4678
UNIUSDT,15m,0,2025-11-04 08:15:00,Long,G1,5.028,True,5.062,True,5.022,2025-11-04 17:00:00,SL,-0.4558969276511336,5.209,5.022
MAVIAUSDT,30m,0,2025-10-26 05:30:00,Long,G1,0.079,True,0.0795,True,0.0808,2025-10-26 06:00:00,TP,1.9558359621451051,0.0808,0.0785
MAVIAUSDT,25m,0,2025-11-03 00:25:00,Short,G2,0.10001,False,0.09896,True,0.09829,2025-11-05 17:50:00,TP,0.33852061438965436,0.09829,0.10235
SHELLUSDT,15m,0,2025-10-31 09:00:00,Long,G2,0.1159,True,0.1166,True,0.1136,2025-10-31 09:45:00,SL,-2.279569892473106,0.117,0.1136
XRPUSDT,15m,0,2025-11-04 02:45:00,Short,G1,2.3479,True,2.3392,True,2.351,2025-11-04 03:00:00,SL,-0.317893793603719,2.322,2.351
XRPUSDT,25m,0,2025-11-04 22:40:00,Long,G1,2.0975,False,2.211,True,2.2246,2025-11-04 23:05:00,TP,0.3075531433740452,2.2246,2.0655
ZRCUSDT,1h,0,2025-10-09 18:00:00,Long,G2,0.02009,False,0.02017,True,0.02033,2025-10-09 21:00:00,TP,0.3966286564204274,0.02033,0.01971
RONINUSDT,15m,0,2025-11-04 22:30:00,Long,G1,0.2631,True,0.2732,True,0.2787,2025-11-05 15:30:00,TP,3.9343650941637156,0.2787,0.2588
RONINUSDT,25m,0,2025-11-04 22:40:00,Long,G1,0.2631,True,0.2745,True,0.2787,2025-11-05 15:20:00,TP,3.6830357142857006,0.2787,0.2588
NEIROUSDT,1h,0,2025-10-19 06:00:00,Short,G2,0.0001817,False,0.0001801,True,0.0001799,2025-10-19 07:00:00,TP,0.05552470849527422,0.0001799,0.0001832
CGPTUSDT,25m,0,2025-11-04 04:45:00,Short,G2,0.04548,False,0.04534,True,0.04493,2025-11-04 05:10:00,TP,0.45213939126599106,0.04493,0.04573
MBOXUSDT,30m,0,2025-10-23 19:00:00,Short,G1,0.04912,False,0.04852,True,0.04821,2025-10-24 01:30:00,TP,0.31945589447650224,0.04821,0.04921
MBOXUSDT,30m,1,2025-11-04 10:00:00,Long,G1,0.03974,False,0.04059,True,0.04068,2025-11-04 10:30:00,FORCED_CLOSE_NEW_SIGNAL,0.11086474501108623,0.04132,0.0397
MBOXUSDT,30m,2,2025-11-04 10:30:00,Long,G1,0.03974,False,0.04068,True,0.04132,2025-11-04 14:30:00,TP,0.7866273352999038,0.04132,0.0397
BTCDOMUSDT,30m,0,2025-10-19 04:00:00,Short,G3,4242.7,False,4230.3,True,4231.7,2025-10-19 04:30:00,TP,-0.016547289790317898,4231.7,4263.0
BTCDOMUSDT,15m,0,2025-10-27 11:45:00,Short,G1,4267.1,False,4247.3,True,4242.9,2025-10-27 12:00:00,FORCED_CLOSE_NEW_SIGNAL,0.051797612600952905,4236.8,4270.0
BTCDOMUSDT,15m,1,2025-10-27 12:00:00,Short,G1,4267.1,True,4242.9,True,4270.0,2025-10-27 14:15:00,SL,-0.35252643948296125,4236.8,4270.0
BTCDOMUSDT,15m,2,2025-11-04 08:30:00,Short,G1,4638.6,True,4596.7,True,4644.6,2025-11-04 18:30:00,SL,-0.5836302015094416,4560.0,4644.6
USTCUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.010648,False,0.010867,True,0.01097,2025-10-10 03:00:00,TP,0.473911843194997,0.01097,0.010573
OGUSDT,45m,0,2025-11-05 10:30:00,Short,G3,13.564,True,13.506,True,13.782,2025-11-05 11:15:00,SL,-1.8248984115256734,13.195,13.782
INUSDT,30m,0,2025-10-23 05:30:00,Long,G3,0.12635,False,0.12747,True,0.12898,2025-10-23 06:00:00,TP,0.5922962265631173,0.12898,0.12286
INUSDT,1h,0,2025-10-22 00:00:00,Short,G1,0.143,True,0.13584,True,0.13391,2025-10-22 09:00:00,TP,3.952087218476537,0.13391,0.14361
INUSDT,1h,1,2025-10-23 15:00:00,Short,G2,0.13143,True,0.12854,True,0.1415,2025-10-24 04:00:00,SL,-8.85871446705389,0.12902,0.1415
INUSDT,1h,2,2025-11-02 22:00:00,Long,G1,0.10859,False,0.10992,True,0.11125,2025-11-02 23:00:00,TP,0.6049854439592421,0.11125,0.10804
INUSDT,45m,0,2025-11-02 21:45:00,Long,G1,0.10859,False,0.1099,True,0.11125,2025-11-02 22:30:00,TP,0.6141947224749791,0.11125,0.10804
WAXPUSDT,1h,0,2025-09-28 12:00:00,Long,G1,0.01721,False,0.0173,True,0.0174,2025-09-28 13:00:00,TP,0.2890173410404607,0.0174,0.01713
SSVUSDT,30m,0,2025-10-23 11:30:00,Short,G1,5.503,False,5.476,True,5.427,2025-10-23 13:30:00,TP,0.44740686632578863,5.427,5.508
SSVUSDT,30m,1,2025-10-27 15:30:00,Long,G1,5.473,False,5.53,True,5.558,2025-10-27 22:30:00,TP,0.2531645569620215,5.558,5.432
SSVUSDT,1h,0,2025-10-23 12:00:00,Short,G1,5.503,False,5.43,True,5.427,2025-10-23 13:00:00,TP,0.02762430939226624,5.427,5.508
ZKCUSDT,1h,0,2025-11-06 00:00:00,Short,G2,0.1985,True,0.1967,True,0.2004,2025-11-06 04:00:00,SL,-1.4170040485829944,0.195,0.2004
ZKCUSDT,15m,0,2025-11-03 07:30:00,Long,G3,0.198,False,0.1995,True,0.2013,2025-11-03 08:45:00,TP,0.45112781954887116,0.2013,0.1937
ZKCUSDT,25m,0,2025-11-05 23:15:00,Short,G3,0.1984,False,0.196,True,0.195,2025-11-06 00:30:00,TP,0.2551020408163267,0.195,0.2004
BEAMXUSDT,30m,0,2025-10-18 17:30:00,Long,G3,0.005082,True,0.00512,True,0.005147,2025-10-19 03:30:00,TP,0.9017839639286422,0.005147,0.005018
BEAMXUSDT,30m,1,2025-10-23 11:00:00,Short,G3,0.005035,False,0.005008,True,0.004995,2025-10-23 15:00:00,TP,0.1297923322683705,0.004995,0.005044
BEAMXUSDT,30m,2,2025-10-24 17:30:00,Long,G1,0.004965,False,0.005019,True,0.005047,2025-10-24 18:30:00,TP,0.27894002789400524,0.005047,0.00495
BEAMXUSDT,25m,0,2025-11-04 22:15:00,Long,G1,0.003785,False,0.004048,True,0.004102,2025-11-05 02:50:00,TP,0.6669960474308221,0.004102,0.003784
BLESSUSDT,15m,0,2025-10-29 17:00:00,Long,G1,0.03651,False,0.0374,True,0.03799,2025-10-29 17:30:00,TP,0.7887700534759361,0.03799,0.03619
BLESSUSDT,15m,1,2025-11-03 12:00:00,Short,G1,0.04169,True,0.04061,True,0.04192,2025-11-03 12:30:00,SL,-1.8712029161603885,0.0395,0.04192
BLESSUSDT,45m,0,2025-11-03 23:15:00,Long,G3,0.03766,True,0.03792,True,0.03652,2025-11-04 05:15:00,SL,-3.360677427890995,0.04015,0.03652
ETHWUSDT,1h,0,2025-10-07 12:00:00,Long,G2,1.4624,True,1.473,True,1.4806,2025-10-07 13:00:00,TP,0.8789262110785522,1.4806,1.4382
MORPHOUSDT,1h,0,2025-10-30 22:00:00,Long,G1,1.8844,False,1.931,True,1.946,2025-11-03 03:00:00,TP,0.3883997928534413,1.946,1.8768
MORPHOUSDT,15m,0,2025-11-02 08:15:00,Short,G3,2.0188,False,2.0109,True,2.007,2025-11-02 09:30:00,TP,0.09697150529613091,2.007,2.024
LAYERUSDT,30m,0,2025-10-23 11:00:00,Short,G3,0.2798,True,0.2784,True,0.2804,2025-10-23 13:30:00,SL,-0.4657828735220236,0.2775,0.2804
LAYERUSDT,15m,0,2025-11-03 19:00:00,Short,G1,0.2369,False,0.2333,True,0.2324,2025-11-03 19:15:00,TP,0.19288469781397596,0.2324,0.2374
NKNUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.0242,False,0.0251,True,0.02532,2025-10-10 03:00:00,TP,0.4382470119521872,0.02532,0.02417
NKNUSDT,1h,1,2025-10-30 23:00:00,Long,G1,0.01705,True,0.0174,True,0.01765,2025-11-03 03:00:00,TP,2.4673439767779497,0.01765,0.01703
NKNUSDT,15m,0,2025-11-01 09:45:00,Short,G1,0.01857,True,0.01843,True,0.01837,2025-11-01 13:30:00,TP,0.7027027027026929,0.01837,0.01867
AVAXUSDT,1h,0,2025-10-15 19:00:00,Long,G1,21.742,True,22.058,True,21.579,2025-10-15 20:00:00,SL,-1.465753424657525,22.51,21.579
AVAXUSDT,1h,1,2025-10-20 00:00:00,Short,G1,20.824,True,20.582,True,20.832,2025-10-20 03:00:00,SL,-0.623098101724377,20.294,20.832
1000000BOBUSDT,1h,0,2025-10-14 14:00:00,Long,G1,0.03126,False,0.03238,True,0.03256,2025-10-14 15:00:00,FORCED_CLOSE_NEW_SIGNAL,0.27794935145151267,0.03332,0.03107
1000000BOBUSDT,1h,1,2025-10-14 15:00:00,Long,G1,0.03126,False,0.03256,True,0.03332,2025-10-15 13:00:00,TP,1.167076167076173,0.03332,0.03107
1000000BOBUSDT,1h,2,2025-11-02 04:00:00,Short,G2,0.03088,True,0.03046,True,0.0305,2025-11-02 10:00:00,TP,0.5542875774372463,0.0305,0.03224
GLMUSDT,1h,0,2025-11-01 01:00:00,Short,G2,0.18796,True,0.18609,True,0.18528,2025-11-02 10:00:00,TP,0.9330303435369584,0.18528,0.19263
SIGNUSDT,1h,0,2025-09-30 17:00:00,Long,G2,0.06429,True,0.06519,True,0.06553,2025-09-30 21:00:00,TP,1.2202656780970236,0.06553,0.06204
ARIAUSDT,1h,0,2025-10-19 10:00:00,Long,G2,0.14799,True,0.15045,True,0.15144,2025-10-19 20:00:00,TP,1.4877362283875966,0.15144,0.14628
ENSOUSDT,30m,0,2025-10-26 03:00:00,Short,G2,1.862,False,1.846,True,1.835,2025-10-26 05:00:00,TP,0.29794149512459694,1.835,1.948
ENSOUSDT,1h,0,2025-10-30 22:00:00,Long,G1,1.405,False,1.466,True,1.488,2025-10-30 23:00:00,TP,0.7503410641200552,1.488,1.403
PIXELUSDT,1h,0,2025-11-02 22:00:00,Long,G1,0.01477,False,0.01495,True,0.01511,2025-11-03 00:00:00,TP,0.5351170568561887,0.01511,0.01468
PIXELUSDT,15m,0,2025-10-28 01:15:00,Long,G1,0.01706,True,0.01719,True,0.01703,2025-10-28 02:15:00,SL,-0.554744525547453,0.01728,0.01703
PIXELUSDT,15m,1,2025-11-02 11:45:00,Long,G1,0.01528,True,0.01544,True,0.01518,2025-11-02 13:15:00,SL,-1.1718749999999973,0.01558,0.01518
AIOUSDT,30m,0,2025-10-22 21:00:00,Short,G1,0.17762,False,0.17349,True,0.16867,2025-10-22 22:30:00,TP,1.389129056429771,0.16867,0.18416
AIOUSDT,1h,0,2025-10-05 02:00:00,Long,G1,0.13631,False,0.13733,True,0.14176,2025-10-05 05:00:00,TP,1.6129032258064477,0.14176,0.13041
AIOUSDT,15m,0,2025-11-01 16:30:00,Long,G3,0.1623,False,0.16308,True,0.16447,2025-11-01 18:30:00,TP,0.42617120431690036,0.16447,0.16127
SOLUSDT,30m,0,2025-11-05 21:30:00,Short,G1,163.82,False,161.46,True,161.56,2025-11-05 22:00:00,TP,-0.030967422271768335,161.56,163.88
SOLUSDT,1h,0,2025-10-03 01:00:00,Short,G1,233.86,True,231.78,True,230.67,2025-10-03 05:00:00,TP,0.9234601838330065,230.67,234.91
SOLUSDT,15m,0,2025-11-02 02:15:00,Long,G1,184.69,False,185.36,True,185.63,2025-11-02 02:30:00,TP,0.07283124730254148,185.63,184.55
SOLUSDT,15m,1,2025-11-02 08:30:00,Short,G3,187.61,True,187.16,True,186.42,2025-11-02 09:30:00,TP,0.5149825226138717,186.42,188.27
SOLUSDT,25m,0,2025-11-03 07:30:00,Long,G1,175.35,True,176.43,True,174.09,2025-11-03 10:50:00,SL,-1.023366877025404,178.62,174.09
ETCUSDT,30m,0,2025-10-18 17:30:00,Long,G1,15.289,False,15.426,True,15.471,2025-10-18 18:00:00,TP,0.14585764294048983,15.471,15.267
ETCUSDT,1h,0,2025-11-01 19:00:00,Short,G1,16.358,True,16.3,True,16.492,2025-11-02 07:00:00,SL,-0.9982240186171857,16.146,16.492
REIUSDT,30m,0,2025-10-31 12:00:00,Long,G2,0.00989,True,0.0099,True,0.00976,2025-10-31 13:00:00,SL,-1.3643254168772252,0.00997,0.00976
REIUSDT,1h,0,2025-10-09 18:00:00,Long,G1,0.01478,False,0.01508,True,0.01535,2025-10-10 03:00:00,TP,0.8952254641909854,0.01535,0.01477
REIUSDT,15m,0,2025-10-29 14:00:00,Short,G1,0.01155,False,0.01143,True,0.0114,2025-10-29 14:15:00,TP,0.1312335958005196,0.0114,0.01156
REIUSDT,15m,1,2025-11-06 05:15:00,Short,G2,0.00975,False,0.00968,True,0.0097,2025-11-06 05:30:00,TP,-0.10330578512397169,0.0097,0.00979
REIUSDT,25m,0,2025-11-06 00:05:00,Short,G2,0.00969,False,0.00962,True,0.00959,2025-11-06 01:45:00,TP,0.15592515592515857,0.00959,0.00978
SUNUSDT,15m,0,2025-11-06 00:00:00,Short,G1,0.02169,False,0.021638,True,0.02165,2025-11-06 00:15:00,TP,-0.02772899528606646,0.02165,0.021691
CHILLGUYUSDT,1h,0,2025-10-27 09:00:00,Short,G3,0.02849,True,0.02816,True,0.02779,2025-10-27 13:00:00,TP,1.8887908208296704,0.02779,0.03007
FUSDT,25m,0,2025-11-04 11:50:00,Short,G1,0.011614,False,0.0115,True,0.011461,2025-11-04 12:15:00,FORCED_CLOSE_NEW_SIGNAL,0.16956521739130045,0.011291,0.011844
FUSDT,25m,1,2025-11-04 12:15:00,Short,G1,0.011614,True,0.011461,True,0.011844,2025-11-04 13:05:00,SL,-2.656554712892752,0.011291,0.011844
IMXUSDT,1h,0,2025-10-07 00:00:00,Short,G3,0.7682,False,0.7624,True,0.758,2025-10-07 13:00:00,TP,0.2885624344176259,0.758,0.7736
IMXUSDT,1h,1,2025-10-23 12:00:00,Short,G3,0.5113,False,0.5029,True,0.5028,2025-10-23 13:00:00,TP,0.009942334460130143,0.5028,0.5124
IMXUSDT,45m,0,2025-11-02 21:45:00,Long,G3,0.4947,False,0.4999,True,0.5024,2025-11-02 22:30:00,TP,0.25005001000199506,0.5024,0.4901
PONKEUSDT,1h,0,2025-10-09 01:00:00,Short,G1,0.09098,False,0.08999,True,0.08871,2025-10-09 02:00:00,TP,0.7111901322369171,0.08871,0.09131
